x,y,z,Bx,By,Bz
180.0,-150.0,-4.0,0.0106816,-0.00868795,0.7637915
180.0,-150.0,-2.0,0.0054872,-0.004472,0.7598863
180.0,-150.0,0.0,0.00000000,-0.0000000,0.7585931
180.0,-150.0,2.0,-0.0054872,0.004472,0.7598863
180.0,-150.0,4.0,-0.0106816,0.00868795,0.7637915
180.0,-150.0,6.0,-0.0152714,0.012373,0.7703852
180.0,-150.0,8.0,-0.0189104,0.01522509,0.7797957
180.0,-150.0,10.0,-0.0212142,0.016904,0.7922091
180.0,-150.0,12.0,-0.0217849,0.01706287,0.8078873
180.0,-150.0,14.0,-0.0203062,0.015421,0.8272045
180.0,-150.0,16.0,-0.0167922,0.01199054,0.8506547
180.0,-150.0,18.0,-0.0120445,0.007461,0.8785464
180.0,-150.0,20.0,-0.0078438,0.00337326,0.9098375
180.0,-140.0,-20.0,-0.0817101,0.078234,0.7401592
180.0,-140.0,-18.0,-0.0463344,0.04585752,0.7959570
180.0,-140.0,-16.0,-0.0249929,0.025868,0.7978619
180.0,-140.0,-14.0,-0.0131382,0.01445880,0.7940677
180.0,-140.0,-12.0,-0.0059254,0.007404,0.7890136
180.0,-140.0,-10.0,-0.0015900,0.00307557,0.7838822
180.0,-140.0,-8.0,0.0007603,0.000606,0.7792174
180.0,-140.0,-6.0,0.0016973,-0.00056149,0.7753380
180.0,-140.0,-4.0,0.0016502,-0.000837,0.7724456
180.0,-140.0,-2.0,0.0009774,-0.00055412,0.7706648
180.0,-140.0,0.0,0.00000000,-0.000000,0.7700640
180.0,-140.0,2.0,-0.0009774,0.00055412,0.7706648
180.0,-140.0,4.0,-0.0016502,0.000837,0.7724456
180.0,-140.0,6.0,-0.0016973,0.00056149,0.7753380
180.0,-140.0,8.0,-0.0007603,-0.000606,0.7792174
180.0,-140.0,10.0,0.0015900,-0.00307557,0.7838822
180.0,-140.0,12.0,0.0059254,-0.007404,0.7890136
180.0,-140.0,14.0,0.0131382,-0.01445880,0.7940677
180.0,-140.0,16.0,0.0249929,-0.025868,0.7978619
180.0,-140.0,18.0,0.0463344,-0.04585752,0.7959570
180.0,-140.0,20.0,0.0817101,-0.078234,0.7401592
180.0,-130.0,-20.0,0.6460716,0.34624210,0.7291542
180.0,-130.0,-18.0,-0.0204417,0.01576873,0.7469475
180.0,-130.0,-16.0,-0.0179224,0.013657,0.7574869
180.0,-130.0,-14.0,-0.0144015,0.01081112,0.7638788
180.0,-130.0,-12.0,-0.0108144,0.008035,0.7674435
180.0,-130.0,-10.0,-0.0076851,0.00567006,0.7691466
180.0,-130.0,-8.0,-0.0051854,0.003805,0.7697308
180.0,-130.0,-6.0,-0.0032960,0.00240906,0.7697278
180.0,-130.0,-4.0,-0.0019065,0.001389,0.7694993
180.0,-130.0,-2.0,-0.0008647,0.00062870,0.7692768
180.0,-130.0,0.0,0.00000000,-0.000000,0.7691888
180.0,-130.0,2.0,0.0008647,-0.00062870,0.7692768
180.0,-130.0,4.0,0.0019065,-0.001389,0.7694993
180.0,-130.0,6.0,0.0032960,-0.00240906,0.7697278
180.0,-130.0,8.0,0.0051854,-0.003805,0.7697308
180.0,-130.0,10.0,0.0076851,-0.00567006,0.7691466
180.0,-130.0,12.0,0.0108144,-0.008035,0.7674435
180.0,-130.0,14.0,0.0144015,-0.01081112,0.7638788
180.0,-130.0,16.0,0.0179224,-0.013657,0.7574869
180.0,-130.0,18.0,0.0204417,-0.01576873,0.7469475
180.0,-130.0,20.0,-0.6460716,-0.346242,0.7291542
180.0,-120.0,-20.0,0.6576968,0.33778482,0.7471863
180.0,-120.0,-18.0,-0.0118888,0.003980,0.7508950
180.0,-120.0,-16.0,-0.0107723,0.00432499,0.7546487
180.0,-120.0,-14.0,-0.0093342,0.004208,0.7580052
180.0,-120.0,-12.0,-0.0077523,0.00376952,0.7607220
180.0,-120.0,-10.0,-0.0061717,0.003154,0.7627511
180.0,-120.0,-8.0,-0.0046870,0.00247693,0.7641659
180.0,-120.0,-6.0,-0.0033414,0.001804,0.7650900
180.0,-120.0,-4.0,-0.0021352,0.00116947,0.7656481
180.0,-120.0,-2.0,-0.0010380,0.000572,0.7659407
180.0,-120.0,0.0,0.00000000,-0.0000000,0.7660311
180.0,-120.0,2.0,0.0010380,-0.000572,0.7659407
180.0,-120.0,4.0,0.0021352,-0.00116947,0.7656481
180.0,-120.0,6.0,0.0033414,-0.001804,0.7650900
180.0,-120.0,8.0,0.0046870,-0.00247693,0.7641659
180.0,-120.0,10.0,0.0061717,-0.003154,0.7627511
180.0,-120.0,12.0,0.0077523,-0.00376952,0.7607220
180.0,-120.0,14.0,0.0093342,-0.004208,0.7580052
180.0,-120.0,16.0,0.0107723,-0.00432499,0.7546487
180.0,-120.0,18.0,0.0118888,-0.003980,0.7508950
180.0,-120.0,20.0,-0.6576968,-0.33778482,0.7471863
180.0,-110.0,-20.0,0.6689077,0.336222,0.7495732
180.0,-110.0,-18.0,-0.0015148,0.00157617,0.7524563
180.0,-110.0,-16.0,-0.0018788,0.001692,0.7551791
180.0,-110.0,-14.0,-0.0021703,0.00177010,0.7574939
180.0,-110.0,-12.0,-0.0022671,0.001737,0.7593676
180.0,-110.0,-10.0,-0.0021568,0.00158835,0.7608389
180.0,-110.0,-8.0,-0.0018797,0.001348,0.7619572
180.0,-110.0,-6.0,-0.0014869,0.00104884,0.7627695
180.0,-110.0,-4.0,-0.0010228,0.000713,0.7633167
180.0,-110.0,-2.0,-0.0005197,0.00036038,0.7636312
180.0,-110.0,0.0,0.00000000,-0.000000,0.7637336
180.0,-110.0,2.0,0.0005197,-0.00036038,0.7636312
180.0,-110.0,4.0,0.0010228,-0.000713,0.7633167
180.0,-110.0,6.0,0.0014869,-0.00104884,0.7627695
180.0,-110.0,8.0,0.0018797,-0.001348,0.7619572
180.0,-110.0,10.0,0.0021568,-0.00158835,0.7608389
180.0,-110.0,12.0,0.0022671,-0.001737,0.7593676
180.0,-110.0,14.0,0.0021703,-0.00177010,0.7574939
180.0,-110.0,16.0,0.0018788,-0.001692,0.7551791
180.0,-110.0,18.0,0.0015148,-0.00157617,0.7524563
180.0,-110.0,20.0,-0.6689077,-0.336222,0.7495732
180.0,-100.0,-20.0,0.6855355,0.33306592,0.7460735
180.0,-100.0,-18.0,0.0100740,-0.00014328,0.7544565
180.0,-100.0,-16.0,0.0058642,0.000856,0.7566938
180.0,-100.0,-14.0,0.0033466,0.00113572,0.7580529
180.0,-100.0,-12.0,0.0017890,0.001145,0.7591698
180.0,-100.0,-10.0,0.0008399,0.00103933,0.7601170
180.0,-100.0,-8.0,0.0002958,0.000875,0.7608942
180.0,-100.0,-6.0,0.0000230,0.00067863,0.7614968
180.0,-100.0,-4.0,-0.0000724,0.000461,0.7619245
180.0,-100.0,-2.0,-0.0000612,0.00023349,0.7621795
180.0,-100.0,0.0,0.00000000,-0.000000,0.7622641
180.0,-100.0,2.0,0.0000612,-0.00023349,0.7621795
180.0,-100.0,4.0,0.0000724,-0.000461,0.7619245
180.0,-100.0,6.0,-0.0000230,-0.00067863,0.7614968
180.0,-100.0,8.0,-0.0002958,-0.000875,0.7608942
180.0,-100.0,10.0,-0.0008399,-0.00103933,0.7601170
180.0,-100.0,12.0,-0.0017890,-0.001145,0.7591698
180.0,-100.0,14.0,-0.0033466,-0.00113572,0.7580529
180.0,-100.0,16.0,-0.0058642,-0.000856,0.7566938
180.0,-100.0,18.0,-0.0100740,0.00014328,0.7544565
180.0,-100.0,20.0,-0.6855355,-0.333065,0.7460735
180.0,-90.0,-20.0,0.0011169,-0.00518573,0.7483950
180.0,-90.0,-18.0,0.0031582,-0.000809,0.7529762
180.0,-90.0,-16.0,0.0026663,-0.00012857,0.7558305
180.0,-90.0,-14.0,0.0018811,0.000094,0.7574812
180.0,-90.0,-12.0,0.0012153,0.00021101,0.7586512
180.0,-90.0,-10.0,0.0007253,0.000262,0.7595492
180.0,-90.0,-8.0,0.0003939,0.00026382,0.7602465
180.0,-90.0,-6.0,0.0001888,0.000228,0.7607726
180.0,-90.0,-4.0,0.0000760,0.00016602,0.7611415
180.0,-90.0,-2.0,0.0000233,0.000087,0.7613604
180.0,-90.0,0.0,0.00000000,-0.0000000,0.7614330
180.0,-90.0,2.0,-0.0000233,-0.000087,0.7613604
180.0,-90.0,4.0,-0.0000760,-0.00016602,0.7611415
180.0,-90.0,6.0,-0.0001888,-0.000228,0.7607726
180.0,-90.0,8.0,-0.0003939,-0.00026382,0.7602465
180.0,-90.0,10.0,-0.0007253,-0.000262,0.7595492
180.0,-90.0,12.0,-0.0012153,-0.00021101,0.7586512
180.0,-90.0,14.0,-0.0018811,-0.000094,0.7574812
180.0,-90.0,16.0,-0.0026663,0.00012857,0.7558305
180.0,-90.0,18.0,-0.0031582,0.000809,0.7529762
180.0,-90.0,20.0,-0.0011169,0.00518573,0.7483950
180.0,-80.0,-20.0,-0.0008898,-0.002472,0.7604635
180.0,-80.0,-18.0,-0.0003849,-0.00188974,0.7600004
180.0,-80.0,-16.0,-0.0000794,-0.001370,0.7598255
180.0,-80.0,-14.0,0.0000599,-0.00095166,0.7598865
180.0,-80.0,-12.0,0.0000937,-0.000638,0.7601022
180.0,-80.0,-10.0,0.0000759,-0.00041685,0.7603926
180.0,-80.0,-8.0,0.0000430,-0.000264,0.7606952
180.0,-80.0,-6.0,0.0000149,-0.00016235,0.7609661
180.0,-80.0,-4.0,-0.00000000,-0.000092,0.7611768
180.0,-80.0,-2.0,-0.00000000,-0.00004157,0.7613095
180.0,-80.0,0.0,0.00000000,-0.000000,0.7613547
180.0,-80.0,2.0,0.00000000,0.00004157,0.7613095
180.0,-80.0,4.0,0.00000000,0.000092,0.7611768
180.0,-80.0,6.0,-0.0000149,0.00016235,0.7609661
180.0,-80.0,8.0,-0.0000430,0.000264,0.7606952
180.0,-80.0,10.0,-0.0000759,0.00041685,0.7603926
180.0,-80.0,12.0,-0.0000937,0.000638,0.7601022
180.0,-80.0,14.0,-0.0000599,0.00095166,0.7598865
180.0,-80.0,16.0,0.0000794,0.001370,0.7598255
180.0,-80.0,18.0,0.0003849,0.00188974,0.7600004
180.0,-80.0,20.0,0.0008898,0.002472,0.7604635
180.0,-70.0,-20.0,0.0015669,0.00201432,0.7599072
180.0,-70.0,-18.0,0.0013381,0.001226,0.7596431
180.0,-70.0,-16.0,0.0010865,0.00058811,0.7596698
180.0,-70.0,-14.0,0.0008398,0.000131,0.7599012
180.0,-70.0,-12.0,0.0006187,-0.00015225,0.7602456
180.0,-70.0,-10.0,0.0004342,-0.000293,0.7606267
180.0,-70.0,-8.0,0.0002895,-0.00033116,0.7609895
180.0,-70.0,-6.0,0.0001815,-0.000297,0.7612980
180.0,-70.0,-4.0,0.0001034,-0.00021958,0.7615305
180.0,-70.0,-2.0,0.0000463,-0.000115,0.7616741
180.0,-70.0,0.0,0.00000000,-0.0000000,0.7617227
180.0,-70.0,2.0,-0.0000463,0.000115,0.7616741
180.0,-70.0,4.0,-0.0001034,0.00021958,0.7615305
180.0,-70.0,6.0,-0.0001815,0.000297,0.7612980
180.0,-70.0,8.0,-0.0002895,0.00033116,0.7609895
180.0,-70.0,10.0,-0.0004342,0.000293,0.7606267
180.0,-70.0,12.0,-0.0006187,0.00015225,0.7602456
180.0,-70.0,14.0,-0.0008398,-0.000131,0.7599012
180.0,-70.0,16.0,-0.0010865,-0.00058811,0.7596698
180.0,-70.0,18.0,-0.0013381,-0.001226,0.7596431
180.0,-70.0,20.0,-0.0015669,-0.00201432,0.7599072
180.0,-60.0,-20.0,0.0043654,0.005196,0.7444246
180.0,-60.0,-18.0,0.0018559,-0.00157219,0.7502762
180.0,-60.0,-16.0,0.0011588,-0.002632,0.7549687
180.0,-60.0,-14.0,0.0008215,-0.00256188,0.7577705
180.0,-60.0,-12.0,0.0005894,-0.002231,0.7595721
180.0,-60.0,-10.0,0.0004139,-0.00183767,0.7607848
180.0,-60.0,-8.0,0.0002807,-0.001440,0.7616160
180.0,-60.0,-6.0,0.0001808,-0.00105780,0.7621810
180.0,-60.0,-4.0,0.0001063,-0.000693,0.7625471
180.0,-60.0,-2.0,0.0000489,-0.00034268,0.7627533
180.0,-60.0,0.0,0.00000000,-0.000000,0.7628199
180.0,-60.0,2.0,-0.0000489,0.00034268,0.7627533
180.0,-60.0,4.0,-0.0001063,0.000693,0.7625471
180.0,-60.0,6.0,-0.0001808,0.00105780,0.7621810
180.0,-60.0,8.0,-0.0002807,0.001440,0.7616160
180.0,-60.0,10.0,-0.0004139,0.00183767,0.7607848
180.0,-60.0,12.0,-0.0005894,0.002231,0.7595721
180.0,-60.0,14.0,-0.0008215,0.00256188,0.7577705
180.0,-60.0,16.0,-0.0011588,0.002632,0.7549687
180.0,-60.0,18.0,-0.0018559,0.00157219,0.7502762
180.0,-60.0,20.0,-0.0043654,-0.005196,0.7444246
180.0,-50.0,-20.0,0.6056694,0.46905750,0.7659951
180.0,-50.0,-18.0,0.0015888,-0.007503,0.7652344
180.0,-50.0,-16.0,0.0013535,-0.00575720,0.7648380
180.0,-50.0,-14.0,0.0010960,-0.004298,0.7646714
180.0,-50.0,-12.0,0.0008530,-0.00315382,0.7646241
180.0,-50.0,-10.0,0.0006417,-0.002280,0.7646298
180.0,-50.0,-8.0,0.0004656,-0.00161444,0.7646549
180.0,-50.0,-6.0,0.0003208,-0.001097,0.7646831
180.0,-50.0,-4.0,0.0002002,-0.00068102,0.7647068
180.0,-50.0,-2.0,0.0000960,-0.000325,0.7647222
180.0,-50.0,0.0,0.00000000,-0.0000000,0.7647275
180.0,-50.0,2.0,-0.0000960,0.000325,0.7647222
180.0,-50.0,4.0,-0.0002002,0.00068102,0.7647068
180.0,-50.0,6.0,-0.0003208,0.001097,0.7646831
180.0,-50.0,8.0,-0.0004656,0.00161444,0.7646549
180.0,-50.0,10.0,-0.0006417,0.002280,0.7646298
180.0,-50.0,12.0,-0.0008530,0.00315382,0.7646241
180.0,-50.0,14.0,-0.0010960,0.004298,0.7646714
180.0,-50.0,16.0,-0.0013535,0.00575720,0.7648380
180.0,-50.0,18.0,-0.0015888,0.007503,0.7652344
180.0,-50.0,20.0,-0.6056694,-0.46905750,0.7659951
180.0,-40.0,-20.0,0.6112151,0.481724,0.7691983
180.0,-40.0,-18.0,0.0059671,0.00284743,0.7684409
180.0,-40.0,-16.0,0.0046310,0.002396,0.7676431
180.0,-40.0,-14.0,0.0034918,0.00194744,0.7669018
180.0,-40.0,-12.0,0.0025901,0.001531,0.7663008
180.0,-40.0,-10.0,0.0018930,0.00116815,0.7658577
180.0,-40.0,-8.0,0.0013530,0.000860,0.7655518
180.0,-40.0,-6.0,0.0009265,0.00060092,0.7653519
180.0,-40.0,-4.0,0.0005777,0.000379,0.7652299
180.0,-40.0,-2.0,0.0002773,0.00018354,0.7651650
180.0,-40.0,0.0,0.00000000,-0.000000,0.7651447
180.0,-40.0,2.0,-0.0002773,-0.00018354,0.7651650
180.0,-40.0,4.0,-0.0005777,-0.000379,0.7652299
180.0,-40.0,6.0,-0.0009265,-0.00060092,0.7653519
180.0,-40.0,8.0,-0.0013530,-0.000860,0.7655518
180.0,-40.0,10.0,-0.0018930,-0.00116815,0.7658577
180.0,-40.0,12.0,-0.0025901,-0.001531,0.7663008
180.0,-40.0,14.0,-0.0034918,-0.00194744,0.7669018
180.0,-40.0,16.0,-0.0046310,-0.002396,0.7676431
180.0,-40.0,18.0,-0.0059671,-0.00284743,0.7684409
180.0,-40.0,20.0,-0.6112151,-0.481724,0.7691983
180.0,-30.0,-20.0,0.6177600,0.50023080,0.7546793
180.0,-30.0,-18.0,0.0097082,0.011558,0.7554025
180.0,-30.0,-16.0,0.0068262,0.00707456,0.7583124
180.0,-30.0,-14.0,0.0049058,0.004791,0.7601379
180.0,-30.0,-12.0,0.0035716,0.00337289,0.7613061
180.0,-30.0,-10.0,0.0026018,0.002397,0.7621026
180.0,-30.0,-8.0,0.0018670,0.00168525,0.7626648
180.0,-30.0,-6.0,0.0012870,0.001141,0.7630611
180.0,-30.0,-4.0,0.0008078,0.00070675,0.7633266
180.0,-30.0,-2.0,0.0003895,0.000337,0.7634800
180.0,-30.0,0.0,0.00000000,-0.0000000,0.7635302
180.0,-30.0,2.0,-0.0003895,-0.000337,0.7634800
180.0,-30.0,4.0,-0.0008078,-0.00070675,0.7633266
180.0,-30.0,6.0,-0.0012870,-0.001141,0.7630611
180.0,-30.0,8.0,-0.0018670,-0.00168525,0.7626648
180.0,-30.0,10.0,-0.0026018,-0.002397,0.7621026
180.0,-30.0,12.0,-0.0035716,-0.00337289,0.7613061
180.0,-30.0,14.0,-0.0049058,-0.004791,0.7601379
180.0,-30.0,16.0,-0.0068262,-0.00707456,0.7583124
180.0,-30.0,18.0,-0.0097082,-0.011558,0.7554025
180.0,-30.0,20.0,-0.6177600,-0.50023080,0.7546793
180.0,-20.0,-20.0,0.0105765,-0.004957,0.7554968
180.0,-20.0,-18.0,0.0075921,-0.00354795,0.7574448
180.0,-20.0,-16.0,0.0054108,-0.002477,0.7584008
180.0,-20.0,-14.0,0.0040067,-0.00175801,0.7592748
180.0,-20.0,-12.0,0.0030237,-0.001290,0.7601586
180.0,-20.0,-10.0,0.0022808,-0.00097643,0.7609837
180.0,-20.0,-8.0,0.0016877,-0.000742,0.7616955
180.0,-20.0,-6.0,0.0011929,-0.00054523,0.7622641
180.0,-20.0,-4.0,0.0007627,-0.000361,0.7626754
180.0,-20.0,-2.0,0.0003719,-0.00018070,0.7629236
180.0,-20.0,0.0,0.00000000,-0.000000,0.7630064
180.0,-20.0,2.0,-0.0003719,0.00018070,0.7629236
180.0,-20.0,4.0,-0.0007627,0.000361,0.7626754
180.0,-20.0,6.0,-0.0011929,0.00054523,0.7622641
180.0,-20.0,8.0,-0.0016877,0.000742,0.7616955
180.0,-20.0,10.0,-0.0022808,0.00097643,0.7609837
180.0,-20.0,12.0,-0.0030237,0.001290,0.7601586
180.0,-20.0,14.0,-0.0040067,0.00175801,0.7592748
180.0,-20.0,16.0,-0.0054108,0.002477,0.7584008
180.0,-20.0,18.0,-0.0075921,0.00354795,0.7574448
180.0,-20.0,20.0,-0.0105765,0.004957,0.7554968
180.0,-10.0,-20.0,0.0119384,-0.00303547,0.7559389
180.0,-10.0,-18.0,0.0077894,-0.004141,0.7585546
180.0,-10.0,-16.0,0.0053923,-0.00472273,0.7597314
180.0,-10.0,-14.0,0.0040035,-0.004801,0.7609295
180.0,-10.0,-12.0,0.0030578,-0.00449160,0.7621059
180.0,-10.0,-10.0,0.0023412,-0.003931,0.7631494
180.0,-10.0,-8.0,0.0017583,-0.00322903,0.7640085
180.0,-10.0,-6.0,0.0012590,-0.002453,0.7646691
180.0,-10.0,-4.0,0.0008130,-0.00164533,0.7651336
180.0,-10.0,-2.0,0.0003989,-0.000824,0.7654086
180.0,-10.0,0.0,0.00000000,-0.0000000,0.7654995
180.0,-10.0,2.0,-0.0003989,0.000824,0.7654086
180.0,-10.0,4.0,-0.0008130,0.00164533,0.7651336
180.0,-10.0,6.0,-0.0012590,0.002453,0.7646691
180.0,-10.0,8.0,-0.0017583,0.00322903,0.7640085
180.0,-10.0,10.0,-0.0023412,0.003931,0.7631494
180.0,-10.0,12.0,-0.0030578,0.00449160,0.7621059
180.0,-10.0,14.0,-0.0040035,0.004801,0.7609295
180.0,-10.0,16.0,-0.0053923,0.00472273,0.7597314
180.0,-10.0,18.0,-0.0077894,0.004141,0.7585546
180.0,-10.0,20.0,-0.0119384,0.00303547,0.7559389
180.0,0.0,-20.0,-0.0065046,-0.275509,0.7489797
180.0,0.0,-18.0,0.0038948,-0.02056464,0.7558746
180.0,0.0,-16.0,0.0044408,-0.015113,0.7630278
180.0,0.0,-14.0,0.0039545,-0.01179174,0.7664426
180.0,0.0,-12.0,0.0033188,-0.009289,0.7683255
180.0,0.0,-10.0,0.0026853,-0.00725068,0.7694425
180.0,0.0,-8.0,0.0020868,-0.005512,0.7701308
180.0,0.0,-6.0,0.0015267,-0.00397805,0.7705596
180.0,0.0,-4.0,0.0009988,-0.002581,0.7708193
180.0,0.0,-2.0,0.0004936,-0.00127013,0.7709591
180.0,0.0,0.0,0.00000000,-0.000000,0.7710032
180.0,0.0,2.0,-0.0004936,0.00127013,0.7709591
180.0,0.0,4.0,-0.0009988,0.002581,0.7708193
180.0,0.0,6.0,-0.0015267,0.00397805,0.7705596
180.0,0.0,8.0,-0.0020868,0.005512,0.7701308
180.0,0.0,10.0,-0.0026853,0.00725068,0.7694425
180.0,0.0,12.0,-0.0033188,0.009289,0.7683255
180.0,0.0,14.0,-0.0039545,0.01179174,0.7664426
180.0,0.0,16.0,-0.0044408,0.015113,0.7630278
180.0,0.0,18.0,-0.0038948,0.02056464,0.7558746
180.0,0.0,20.0,0.0065046,0.273845,0.7638126
180.0,10.0,-20.0,-0.0226159,-0.00567158,0.7579439
180.0,10.0,-18.0,-0.0029968,-0.004987,0.7647902
180.0,10.0,-16.0,0.0020634,-0.00486194,0.7716579
180.0,10.0,-14.0,0.0031312,-0.004592,0.7747657
180.0,10.0,-12.0,0.0031024,-0.00411262,0.7760311
180.0,10.0,-10.0,0.0027131,-0.003499,0.7764680
180.0,10.0,-8.0,0.0022000,-0.00281988,0.7765462
180.0,10.0,-6.0,0.0016501,-0.002116,0.7764877
180.0,10.0,-4.0,0.0010954,-0.00140780,0.7763988
180.0,10.0,-2.0,0.0005456,-0.000702,0.7763306
180.0,10.0,0.0,0.00000000,0.0000000,0.7763057
180.0,10.0,2.0,-0.0005456,0.000702,0.7763306
180.0,10.0,4.0,-0.0010954,0.00140780,0.7763988
180.0,10.0,6.0,-0.0016501,0.002116,0.7764877
180.0,10.0,8.0,-0.0022000,0.00281988,0.7765462
180.0,10.0,10.0,-0.0027131,0.003499,0.7764680
180.0,10.0,12.0,-0.0031024,0.00411262,0.7760311
180.0,10.0,14.0,-0.0031312,0.004592,0.7747657
180.0,10.0,16.0,-0.0020634,0.00486194,0.7716579
180.0,10.0,18.0,0.0029968,0.004987,0.7647902
180.0,10.0,20.0,0.0226159,0.00567158,0.7579439
180.0,20.0,-20.0,-0.0231430,0.002457,0.7635716
180.0,20.0,-18.0,-0.0074157,0.00299484,0.7658635
180.0,20.0,-16.0,-0.0009742,0.002741,0.7709059
180.0,20.0,-14.0,0.0012528,0.00220147,0.7740971
180.0,20.0,-12.0,0.0019292,0.001648,0.7758462
180.0,20.0,-10.0,0.0019719,0.00117605,0.7767668
180.0,20.0,-8.0,0.0017317,0.000802,0.7772314
180.0,20.0,-6.0,0.0013601,0.00052001,0.7774511
180.0,20.0,-4.0,0.0009278,0.000307,0.7775453
180.0,20.0,-2.0,0.0004688,0.00014196,0.7775799
180.0,20.0,0.0,0.00000000,0.000000,0.7775881
180.0,20.0,2.0,-0.0004688,-0.00014196,0.7775799
180.0,20.0,4.0,-0.0009278,-0.000307,0.7775453
180.0,20.0,6.0,-0.0013601,-0.00052001,0.7774511
180.0,20.0,8.0,-0.0017317,-0.000802,0.7772314
180.0,20.0,10.0,-0.0019719,-0.00117605,0.7767668
180.0,20.0,12.0,-0.0019292,-0.001648,0.7758462
180.0,20.0,14.0,-0.0012528,-0.00220147,0.7740971
180.0,20.0,16.0,0.0009742,-0.002741,0.7709059
180.0,20.0,18.0,0.0074157,-0.00299484,0.7658635
180.0,20.0,20.0,0.0231430,-0.002457,0.7635716
180.0,30.0,-20.0,-0.0204029,0.00109989,0.7564863
180.0,30.0,-18.0,-0.0098877,0.003970,0.7613513
180.0,30.0,-16.0,-0.0037290,0.00401526,0.7662739
180.0,30.0,-14.0,-0.0008152,0.003575,0.7698151
180.0,30.0,-12.0,0.0004681,0.00301254,0.7721508
180.0,30.0,-10.0,0.0009495,0.002437,0.7736586
180.0,30.0,-8.0,0.0010228,0.00188946,0.7746259
180.0,30.0,-6.0,0.0008834,0.001377,0.7752387
180.0,30.0,-4.0,0.0006333,0.00089774,0.7756115
180.0,30.0,-2.0,0.0003280,0.000442,0.7758118
180.0,30.0,0.0,0.00000000,0.0000000,0.7758749
180.0,30.0,2.0,-0.0003280,-0.000442,0.7758118
180.0,30.0,4.0,-0.0006333,-0.00089774,0.7756115
180.0,30.0,6.0,-0.0008834,-0.001377,0.7752387
180.0,30.0,8.0,-0.0010228,-0.00188946,0.7746259
180.0,30.0,10.0,-0.0009495,-0.002437,0.7736586
180.0,30.0,12.0,-0.0004681,-0.00301254,0.7721508
180.0,30.0,14.0,0.0008152,-0.003575,0.7698151
180.0,30.0,16.0,0.0037290,-0.00401526,0.7662739
180.0,30.0,18.0,0.0098877,-0.003970,0.7613513
180.0,30.0,20.0,0.0204029,-0.00109989,0.7564863
180.0,40.0,-20.0,-0.0134986,-0.001883,0.7724802
180.0,40.0,-18.0,-0.0080654,-0.00033469,0.7701522
180.0,40.0,-16.0,-0.0041208,0.000721,0.7699305
180.0,40.0,-14.0,-0.0017202,0.00127938,0.7705945
180.0,40.0,-12.0,-0.0004171,0.001471,0.7714454
180.0,40.0,-10.0,0.0002123,0.00142847,0.7722177
180.0,40.0,-8.0,0.0004507,0.001245,0.7728393
180.0,40.0,-6.0,0.0004679,0.00098080,0.7733041
180.0,40.0,-4.0,0.0003632,0.000672,0.7736235
180.0,40.0,-2.0,0.0001950,0.00034079,0.7738096
180.0,40.0,0.0,0.00000000,0.000000,0.7738707
180.0,40.0,2.0,-0.0001950,-0.00034079,0.7738096
180.0,40.0,4.0,-0.0003632,-0.000672,0.7736235
180.0,40.0,6.0,-0.0004679,-0.00098080,0.7733041
180.0,40.0,8.0,-0.0004507,-0.001245,0.7728393
180.0,40.0,10.0,-0.0002123,-0.00142847,0.7722177
180.0,40.0,12.0,0.0004171,-0.001471,0.7714454
180.0,40.0,14.0,0.0017202,-0.00127938,0.7705945
180.0,40.0,16.0,0.0041208,-0.000721,0.7699305
180.0,40.0,18.0,0.0080654,0.00033469,0.7701522
180.0,40.0,20.0,0.0134986,0.001883,0.7724802
180.0,50.0,-20.0,-0.0094456,0.00107281,0.7772746
180.0,50.0,-18.0,-0.0062731,0.001218,0.7738216
180.0,50.0,-16.0,-0.0037235,0.00127248,0.7720657
180.0,50.0,-14.0,-0.0019484,0.001244,0.7714110
180.0,50.0,-12.0,-0.0008467,0.00115331,0.7713426
180.0,50.0,-10.0,-0.0002318,0.001014,0.7715334
180.0,50.0,-8.0,0.0000659,0.00084302,0.7718050
180.0,50.0,-6.0,0.0001701,0.000648,0.7720666
180.0,50.0,-4.0,0.0001621,0.00043970,0.7722734
180.0,50.0,-2.0,0.0000940,0.000221,0.7724038
180.0,50.0,0.0,0.00000000,0.0000000,0.7724482
180.0,50.0,2.0,-0.0000940,-0.000221,0.7724038
180.0,50.0,4.0,-0.0001621,-0.00043970,0.7722734
180.0,50.0,6.0,-0.0001701,-0.000648,0.7720666
180.0,50.0,8.0,-0.0000659,-0.00084302,0.7718050
180.0,50.0,10.0,0.0002318,-0.001014,0.7715334
180.0,50.0,12.0,0.0008467,-0.00115331,0.7713426
180.0,50.0,14.0,0.0019484,-0.001244,0.7714110
180.0,50.0,16.0,0.0037235,-0.00127248,0.7720657
180.0,50.0,18.0,0.0062731,-0.001218,0.7738216
180.0,50.0,20.0,0.0094456,-0.00107281,0.7772746
180.0,60.0,-20.0,-0.1402267,0.587940,0.7739283
180.0,60.0,-18.0,-0.0001967,-0.00358228,0.7724235
180.0,60.0,-16.0,-0.0000223,-0.001780,0.7720298
180.0,60.0,-14.0,0.0002198,-0.00089805,0.7716636
180.0,60.0,-12.0,0.0003654,-0.000393,0.7714671
180.0,60.0,-10.0,0.0004097,-0.00010529,0.7714257
180.0,60.0,-8.0,0.0003813,0.000042,0.7714796
180.0,60.0,-6.0,0.0003092,0.00009882,0.7715728
